Time	Crotyl Alcohol Concentration Relative to CO	(E) 2-Butenal (Crotonaldehyde Concentration Relative to CO	Ethanol Concentration Relative to CO	H2O Concentration Relative to CO	Acetaldehyde Concentration Relative to CO	Ethylene (Ethene) Concentration Relative to CO	CO Concentration Relative to CO	CO2 Concentration Relative to CO	H2 Concentration Relative to CO
176.8666	0.0325831296742377	0.1878238019829666	0.1102338293179345	0.2312873584198842	0.916668218722346	0.2704808928743459	3.9279980841067563	1.259203036876481	0.7063201808482426
176.8004	0.0327104357175646	0.1874671197164889	0.1100863965587305	0.231049717537501	0.9010979066527304	0.2705195744185976	3.928555245013354	1.2605074147254522	0.7062921663285511
176.889	0.032540053309124	0.1879444920550073	0.1102837159313208	0.2313677686278204	0.92193672310844	0.2704678042551427	3.9278095583619264	1.2587616763958593	0.7063296600814917
177.0114	0.0323046717426102	0.1886039770915159	0.1105563106401815	0.2318071529783293	0.9507253363610204	0.2703962843002124	3.9267793998276717	1.256349956626761	0.7063814573203168
176.8458	0.0326231291561289	0.1877117326303573	0.1101875060340759	0.231212691798229	0.9117760360781172	0.2704930465921765	3.9281731437269567	1.259612871608482	0.7063113787030827
176.9231	0.0324744772354465	0.1881282211378908	0.1103596593918776	0.2314901788104376	0.9299570802319124	0.2704478791696598	3.927522561580732	1.2580897838784892	0.7063440905213931
176.9848	0.0323558249261827	0.1884606576309674	0.1104970702867853	0.2317116658564049	0.9444689874025344	0.2704118270355156	3.9270032741496594	1.2568740721974965	0.7063702007308336
177.0193	0.0322894796316997	0.1886465418937087	0.1105739045797239	0.2318355119355925	0.9525834249614707	0.2703916682246894	3.926712910837308	1.2561942982429717	0.7063848004427573
177.032	0.0322650568711218	0.1887149688541962	0.1106021885078492	0.2318811016516992	0.9555704787875128	0.2703842474450525	3.9266060234730515	1.2559440626133382	0.7063901748294654
176.9611	0.0324014012589145	0.1883329632243885	0.1104442884681578	0.2316265889846152	0.9388947216011774	0.2704256752620825	3.92720274112075	1.257341047348863	0.706360171363512
176.8494	0.0326162061688785	0.1877311292490781	0.110195523525513	0.2312256148673616	0.9126227599973106	0.2704909430640911	3.928142844946536	1.2595419386740978	0.7063129021512834
176.9185	0.032483323274711	0.1881034365695252	0.1103494148194857	0.2314736659998792	0.928875155224056	0.2704505670111023	3.9275612766890453	1.2581804204057547	0.7063421438931365
176.8734	0.0325700529205425	0.1878604400405504	0.1102489734684268	0.231311768661579	0.9182675861252676	0.2704769195435161	3.9279408530770756	1.259069052444862	0.7063230584726217
176.9646	0.0323946705768655	0.188351821048145	0.1104520832514994	0.2316391530796052	0.9397179254114963	0.2704236301653334	3.9271732839731226	1.2572720847737728	0.7063616524937072
176.9394	0.0324431314876184	0.1882160447170991	0.1103959608114399	0.231548691595677	0.9337908579771476	0.2704383548619359	3.927385375436056	1.2577686153144663	0.706350988356302
176.8496	0.0326158215584757	0.1877322068390071	0.1101959689417039	0.2312263328156468	0.9126698002150464	0.2704908262014189	3.928141161680959	1.2595379979555197	0.7063129867872946
176.9133	0.0324933231451838	0.1880754192313729	0.1103378339985211	0.2314549993444655	0.9276521095629986	0.2704536054405604	3.9276050415940946	1.2582828790887566	0.7063399433568466
176.7969	0.0327171663996136	0.1874482618927325	0.1100786017753889	0.2310371534425109	0.9002747028424116	0.2705216195153467	3.9285847021609825	1.260576377300545	0.7062906851983559
176.792	0.0327265893544822	0.1874218609394736	0.1100676890787106	0.2310195637095249	0.8991222175079543	0.2705244826507973	3.928625942167666	1.2606729249056803	0.7062886116160827
176.7845	0.0327410122445872	0.1873814513171386	0.1100509859715501	0.230992640648832	0.8973582093429682	0.270528865000977	3.9286890646268717	1.2608207018523176	0.7062854377656644
176.8007	0.0327098588019603	0.1874687361013824	0.1100870646830169	0.2310507944599288	0.9011684669793404	0.2705193991245891	3.928552720114984	1.2605015036475824	0.7062922932825678
176.9141	0.0324917847035726	0.1880797295910887	0.1103396156632849	0.231457871137606	0.927840270433926	0.2704531379898746	3.9275983085317803	1.2582671162144508	0.7063402819008912
176.8142	0.0326838975997713	0.1875414734215854	0.110117130275906	0.2310992559691761	0.9043436816763112	0.2705115108942663	3.9284390996884135	1.26023550514364	0.7062980062133206
176.7997	0.0327117818539744	0.1874633481517377	0.1100848376020622	0.231047204718503	0.9009332658906662	0.2705199834379472	3.9285611364428794	1.2605212072404732	0.706291870102512
176.7839	0.0327421660757956	0.1873782185473518	0.1100496497229772	0.2309904868039765	0.8972170886897584	0.270529215588992	3.928694114423609	1.260832524008051	0.706285183857631
176.8388	0.0326365905202269	0.1876740169828444	0.1101719164673927	0.2311875636082488	0.9101296284574598	0.2704971367856777	3.9282320580222163	1.2597507967586767	0.7063084164426923
176.9101	0.0324994769116286	0.1880581777925101	0.1103307073394659	0.2314435121719032	0.9268994660792684	0.2704554752433042	3.9276319738433583	1.2583459305859896	0.7063385891806682
177.0272	0.032274287520789	0.1886891066959017	0.1105914985192664	0.2318638708928557	0.95444151356192	0.2703870521491672	3.9266464218469443	1.256038639859183	0.7063881435651979
177.0201	0.0322879411900884	0.1886508522534246	0.1105756862444877	0.2318383837287332	0.9527715858324064	0.2703912007740035	3.9267061777749923	1.2561785353686634	0.706385138986802
176.969	0.0323862091480039	0.1883755280265815	0.1104618824077003	0.2316549479418784	0.9407528102016264	0.2704210591865604	3.927136252130388	1.257185388965077	0.7063635144859525
177.0026	0.0323215946003334	0.1885565631346427	0.1105367123277797	0.2317755632537828	0.9486555667807712	0.2704014262577559	3.926853463513141	1.2565233482441465	0.7063777333358262
176.9059	0.0325075537300874	0.1880355484040024	0.110321353599456	0.2314284352579152	0.9259116215068752	0.270457929359405	3.9276673224205134	1.2584286856761067	0.706336811824434
176.8848	0.0325481301275828	0.1879218626664998	0.1102743621913109	0.2313526917138323	0.9209488785360554	0.2704702583712426	3.9278449069390793	1.2588444314859715	0.7063278827252574
176.8855	0.032546783991173	0.187925634231251	0.1102759211479792	0.2313552045328303	0.9211135192981198	0.2704698493518928	3.9278390155095533	1.2588306389709532	0.7063281789512964
176.9602	0.0324031320057271	0.1883281140697082	0.1104422840952985	0.231623358217332	0.9386830406213774	0.2704262011441045	3.927210315815855	1.2573587805824624	0.7063597905014619
177.023	0.0322823643392478	0.1886664773073941	0.1105821447792564	0.2318487939788677	0.9534536689895268	0.2703895062652681	3.9266817704240995	1.2561213949493	0.7063863662089637
176.9497	0.0324233240518741	0.1882715405984393	0.1104188997452738	0.231585665932362	0.936213429190398	0.2704323364343559	3.927298687258745	1.257565668307754	0.7063553471108763
176.8147	0.0326829360737644	0.1875441673964077	0.1101182438163833	0.2311010508398888	0.9044612822206388	0.2705112187375879	3.928434891524467	1.260225653347198	0.7062982178033484
176.8542	0.0326069755192113	0.1877569914073726	0.1102062135140957	0.2312428456262051	0.9137517252229036	0.2704881383599755	3.928102446572644	1.259447361428248	0.706314933415551
176.9009	0.0325171689901574	0.1880086086557791	0.1103102181946823	0.2314104865507865	0.9247356160635548	0.2704608509261909	3.9277094040599834	1.2585272036405297	0.7063346959241552
176.9337	0.0324540928840982	0.1881853334041243	0.1103832664499978	0.2315282300695503	0.932450211771754	0.2704416854480726	3.9274333485050534	1.2578809257939103	0.706348576229984
176.8691	0.0325783220442026	0.1878372718570783	0.1102393970203214	0.2312963327734484	0.9172562214440116	0.2704794320909521	3.9279770432870182	1.2591537778942663	0.7063212387983819
176.9353	0.0324510160008757	0.188193954123556	0.1103868297795254	0.2315339736558315	0.9328265335136272	0.2704407505467005	3.9274198823804203	1.2578494000452927	0.7063492533180733
176.9734	0.0323777477191423	0.188399235005018	0.1104716815639012	0.2316707428041517	0.9417876949917564	0.2704184882077881	3.9270992202876527	1.2570986931563812	0.7063653764781979
176.9555	0.0324121703501929	0.1883027907063784	0.1104318168148113	0.2316064864326312	0.9375775955046556	0.2704289474168831	3.927249872556958	1.2574513874690194	0.7063578015551998
176.8202	0.0326723592876874	0.1875738011194536	0.1101304927616344	0.2311207944177304	0.9057548882082946	0.2705080050141234	3.928388601721048	1.2601172835863335	0.7063005452936552
176.9251	0.0324706311314186	0.1881389970371801	0.110364113553787	0.231497358293289	0.9304274824092408	0.2704467105429447	3.9275057289249444	1.2580503766927174	0.7063449368815046
176.8746	0.0325677452581257	0.187866905580124	0.1102516459655725	0.2313160763512898	0.9185498274316592	0.2704762183674877	3.927930753483603	1.2590454081334015	0.7063235662886885
177.0054	0.0323162100546942	0.1885716493936477	0.110542948154453	0.2317856145297749	0.9493141298290272	0.2703997901803565	3.9268298977950384	1.2564681781840734	0.7063789182399822
177.0023	0.0323221715159377	0.1885549467497492	0.1105360442034932	0.2317744863313551	0.9485850064541616	0.2704016015517635	3.92685598841151	1.2565292593220156	0.7063776063818094
177.0163	0.0322952487877416	0.1886303780447748	0.1105672233368597	0.2318247427113154	0.951877821695478	0.2703934211647609	3.926738159820991	1.2562534090216257	0.7063835309025901
177.1247	0.0320923756387466	0.1892574594956228	0.1108065731916313	0.2322015634308818	0.9766125694982004	0.2703978553000609	3.9259243563899844	1.254452381622596	0.7064365717998086
177.248	0.0318945997561355	0.1902248102726723	0.1110666247259687	0.2325575064662181	1.0002532747757245	0.2708030962270683	3.925580482256168	1.2543810067573915	0.7065392307933972
177.2921	0.0318238623966613	0.1905707970469457	0.111159635858688	0.2326848145591487	1.0087087095100224	0.2709480364126405	3.925457490777651	1.254355478520932	0.7065759482436588
177.5623	0.0313904557179791	0.1926906525210641	0.1117295135924917	0.2334648292237704	1.0605150239138028	0.271836082629001	3.9247039239410224	1.2541990674213561	0.706800915478595
177.7207	0.0313657022721407	0.1923166348595731	0.111879099388018	0.2342472638998736	1.0979699549087527	0.2713451573307194	3.9219760006812567	1.2469027535563235	0.7065726941686236
177.9972	0.0310300695407081	0.1937253613417719	0.1123754735800496	0.2351984306984244	1.154316854329121	0.2717780629946412	3.9201294004760006	1.243353470412174	0.7066335050674485
178.29	0.0308883755821492	0.1965869797158467	0.1130348600352289	0.2356172701383197	1.1863741253650648	0.2745323169802625	3.920501854208437	1.2503745963010529	0.7071645384422559
178.6543	0.0307110524730246	0.1950344067093457	0.1135234548692809	0.2374499176561488	1.2769511444298651	0.2719618580600105	3.9131979046236416	1.2290463716233622	0.7076178334541477
179.0592	0.0300035232064953	0.1981505439894373	0.1150834515532135	0.2379149098892918	1.3289532460204152	0.2746728586653851	3.909888843087771	1.2340621682556132	0.7077555997633919
179.3064	0.0297367934047149	0.1992787692010384	0.1156343371621973	0.2386415329292611	1.373841205118795	0.2752200974995813	3.9078151141729913	1.2314524405659875	0.707925528763686
179.7101	0.0302587978621022	0.1977361183939065	0.116003454133433	0.2398786212531915	1.4758507758511354	0.2698460737535472	3.8981190279107647	1.2051334098724116	0.7070928600000286
180.1774	0.0279940336740586	0.2032983438732889	0.1185119742001069	0.2408778939436258	1.487455316310046	0.2741658890104105	3.904838536983893	1.2364563239713884	0.7071413158776453
180.5681	0.027462055881398	0.205094732235989	0.1195101851852597	0.2419825074628649	1.552327568808263	0.2746417318818039	3.902158880170594	1.2342950964482633	0.7072256301911394
180.8962	0.0298387959912862	0.201116908527509	0.1163427398154524	0.2428332783263397	1.664684289775886	0.2668063343686093	3.890226316195224	1.1906615190672467	0.7077419754328086
181.384	0.027713529755501	0.2059061321935681	0.1189838567030343	0.2433120302841879	1.66116680642034	0.2721754048717129	3.8964190537066727	1.2267272853975189	0.7085870908362474
181.8506	0.0300826337784879	0.2022968486663127	0.1172623432774793	0.2448744413886788	1.7607605125365036	0.2657530556333498	3.8881852958804894	1.1998210936132419	0.7073582574603805
182.297	0.0299080717540428	0.2034867532124553	0.1178560889948329	0.2460639530774634	1.8343866185217088	0.2652617755013248	3.884615896929544	1.1946580774278246	0.7074384994862702
182.8438	0.0281391267924088	0.207466889402976	0.1214581367263891	0.2467871964014258	1.827587265918948	0.2731936059701942	3.8935474010081412	1.230577590557994	0.7055104902131062
183.2631	0.0307235531650265	0.2059457554114531	0.119685353489933	0.2476619989692664	1.894885935553686	0.2697533870951253	3.8846387489353225	1.2106611923575197	0.7062383193015083
183.6243	0.0263965417657303	0.2100232505706028	0.123243644357836	0.2478018198328679	1.8748729767718164	0.2745102255187023	3.8914102601020604	1.233469706425503	0.7065817750191362
184.0933	0.0259369856633879	0.2150165486823627	0.124700902721402	0.2504787488658197	2.037745553824753	0.2757249946735473	3.884722008164271	1.2243443560601819	0.707427013047033
184.5898	0.0282129513495171	0.2128944105457466	0.1222191091406277	0.2507431942751646	2.121496243108867	0.2721003537029949	3.873507654047772	1.1901737103308632	0.7081246505365905
185.0357	0.0235498873389497	0.2164253449249861	0.1242522771395514	0.2512611854405525	2.064273165634965	0.2763334548945904	3.883263057246478	1.2314884866973015	0.707093181397593
185.4777	0.028003581518388	0.2141182275148296	0.1198857392889698	0.2514699635651023	2.1202209537938144	0.2716350227912991	3.8787490908672444	1.2017463890761055	0.7085397805231777
185.9069	0.026716549562173	0.215756806914313	0.1205714014357644	0.2516783590687572	2.1061426507100887	0.2747856287831578	3.8832508166206368	1.221358287261676	0.7078249905340215
186.4914	0.0241353936601598	0.2183805754506732	0.1225655416687758	0.2522353536833654	2.059854727945619	0.2807595081093148	3.8977380576164133	1.254727252322543	0.7078411129770782
187.0203	0.0288693228760208	0.2172682515357828	0.1198492292974958	0.2518989087453334	2.084600561581518	0.2816935031593093	3.9006631854868132	1.2438392611541715	0.7062366116684166
187.6229	0.0269841507519663	0.2170144589838191	0.1204985736365198	0.2521273815805577	2.066525143907686	0.2857722766444871	3.906401000091327	1.2609938310320719	0.7079397362101433
188.1595	0.026530706941089	0.218370277715777	0.1202893402679697	0.2521327396375736	2.07123620051058	0.2869324608976322	3.9114633165649084	1.2660817856273818	0.7091201370976236
188.6697	0.0280144814912189	0.2199542447222292	0.1193398735535116	0.2520626568796389	2.068162444021017	0.2893611792401407	3.9165067612899374	1.2801420812734543	0.709378345470651
189.3571	0.0253390462052206	0.2170231976212178	0.1215915609532398	0.2539837877358005	2.101899090828012	0.2876051788759335	3.9140738390191	1.271670486733466	0.706834888649808
189.9038	0.0248168423718159	0.2185318022880418	0.1210319048263147	0.2535070068335773	2.1094676548844533	0.2879151266606525	3.9145367685097003	1.274119114314005	0.7073322571524987
190.5653	0.0216539358709591	0.2182048555329289	0.1222688830514774	0.253918063853823	2.108012489278412	0.2890109173478476	3.9220538123163204	1.281213833798904	0.7076175348895766
191.2235	0.0207788123474208	0.2228691224134259	0.121861642574295	0.2531571547266676	2.076472522418712	0.2943208236268566	3.931625391423044	1.3082660897062797	0.7076236335532081
191.9041	0.02018197444498	0.2195593682313072	0.1227414356429294	0.2550945204366642	2.1144351507504235	0.2893820333733586	3.931945271136918	1.2921873541767124	0.7075560635429909
192.46	0.0202581545807962	0.2264431782309127	0.1234170780270554	0.2534889860794068	2.0248861240374727	0.3000365976108144	3.9503507376140705	1.3496624317152277	0.7054667557235306
193.0445	0.0231752298043717	0.2217971914073292	0.1220034714609663	0.2556526526103569	2.0707889054901814	0.2953299847312857	3.949148957276727	1.3336120052904659	0.7074789108515642
193.7611	0.0244366188380371	0.2186780740498083	0.1206945410758782	0.2560356771186667	2.101913891957959	0.2941036509695086	3.9486171110367785	1.314243915325745	0.7075615794147342
194.4817	0.0228733941750465	0.2212287898525017	0.1225426057535213	0.2562456976447813	2.0523478817438856	0.2998725439560878	3.961177679564243	1.3426758028918326	0.7074664582290437
195.1538	0.0232490990401198	0.2200871355931619	0.1218778818627743	0.2566988194758799	2.066009189599942	0.2993052234339028	3.964654700116423	1.3348012874744029	0.7076280541607106
195.7753	0.0230644451738477	0.2199978902993428	0.1219880885973106	0.2569917814669404	2.0620473948224	0.2998897774209926	3.9701146771202964	1.3386293334294708	0.7081786224477173
196.417	0.0240486212358772	0.2184404688307421	0.1223426389779612	0.2576157411796985	2.069581321308645	0.2992576208529758	3.9741488345410563	1.339457846011108	0.7078119266007502
197.0638	0.0233072699392997	0.2180020938174612	0.1250381214831273	0.2583537095784485	2.0720131910506634	0.2994196819060292	3.978663786848434	1.3463013230453518	0.7075518060070728
197.6513	0.0269894071966458	0.2140080561367207	0.1240807332906254	0.2591195804832304	2.1537271301272045	0.2943410299765599	3.9688733794828566	1.3092155566858794	0.7085102089727816
198.3369	0.0229564171723304	0.2150250696626305	0.1287675580941681	0.2608376263001501	2.129818918624781	0.2951889728623372	3.9710854747253226	1.3444487281804172	0.7064312076030927
199.1706	0.0317450493268453	0.2086083746358104	0.1232357334617296	0.2628905730566788	2.299594349699164	0.2797014592120035	3.944553686560879	1.2699330193790057	0.7097137688122516
199.7659	0.0258507477756614	0.2118325703797588	0.1306501696018494	0.2671111023163612	2.2673960715516097	0.280134073204245	3.951598938061107	1.3146779045274208	0.712030350274794
